History,delta = 0.7,,time (delta = 0.7),action sparsity (delta = 0.7),mean predicate sparsity (delta = 0.7),delta = 0.8,,time (delta = 0.8),action sparsity (delta = 0.8),mean predicate sparsity (delta = 0.8),delta = 1.0,,time (delta = 1.0),action sparsity (delta = 1.0),mean predicate sparsity (delta = 1.0)
"[(15, 7, 19, 8, 10), 1, (23, 15, 29, 9, 10), 1, (23, 23, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.0672, -0.056, -0.056, 0.0536, 0.06373, 0.05453, 0.04707, 0.06373, 0.05453, 0.04707, 0.08253, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.9735629719980352,0.6363636363636364,0.8125,"[-0.0672, -0.056, -0.056, 0.0536, 0.06373, 0.05453, 0.04707, 0.06373, 0.05453, 0.04707, 0.08253, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.9814538020000327,0.6363636363636364,0.8125,"[-0.0672, -0.056, -0.056, 0.0536, 0.06373, 0.05453, 0.04707, 0.06373, 0.05453, 0.04707, 0.08253, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.9712682440003846,0.6363636363636364,0.8125
"[(30, 22, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.04213, 0.06373, 0.05453, 0.03893, 0.00853, 0.03893, 0.03893, 0.08693, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.6147946830024011,0.7272727272727273,0.8333333333333334,"[0.04213, 0.06373, 0.05453, 0.03893, 0.00853, 0.03893, 0.03893, 0.08693, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.5901443709990417,0.7272727272727273,0.8333333333333334,"[0.04213, 0.06373, 0.05453, 0.03893, 0.00853, 0.03893, 0.03893, 0.08693, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.6264543079996656,0.7272727272727273,0.8333333333333334
"[(23, 15, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (31, 31, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.02907, -0.09467, -0.0212, -0.0212, -0.11733, -0.11733, -0.068, -0.068, -0.00747, 0.01507, 0.01507, 0.01507, 0.03573, 0.03573, 0.10187, 0.08693, 0.0016, 0.04, 0.01227, 0.11413]","[(31, None, None, None, None), (None, 31, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",1.0505975169980957,0.6363636363636364,0.875,"[-0.02907, -0.09467, -0.0212, -0.0212, -0.11733, -0.11733, -0.068, -0.068, -0.00747, 0.01507, 0.01507, 0.01507, 0.03573, 0.03573, 0.10187, 0.08693, 0.0016, 0.04, 0.01227, 0.11413]","[(31, None, None, None, None), (None, 31, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",1.0682457909970253,0.6363636363636364,0.875,"[-0.02907, -0.09467, -0.0212, -0.0212, -0.11733, -0.11733, -0.068, -0.068, -0.00747, 0.01507, 0.01507, 0.01507, 0.03573, 0.03573, 0.10187, 0.08693, 0.0016, 0.04, 0.01227, 0.11413]","[(31, None, None, None, None), (None, 31, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",1.092474223998579,0.6363636363636364,0.875
"[(14, 6, 19, 7, 10), 2, (15, 14, 19, 8, 10), 1, (23, 15, 19, 9, 10), 1, (23, 23, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.00853, -0.05653, 0.0432, 0.0432, -0.00747, 0.01507, 0.10187, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7537744010005554,0.7272727272727273,0.8333333333333334,"[-0.00853, -0.05653, 0.0432, 0.0432, -0.00747, 0.01507, 0.10187, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7620594999971217,0.7272727272727273,0.8333333333333334,"[-0.02253, -0.03867, 0.0432, 0.0432, -0.00747, 0.01507, 0.10187, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, 19, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7155327840009704,0.7272727272727273,0.75
"[(31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.00747, 0.01507, 0.0068, -0.03187, 0.03227, -0.02587, 0.03387, -0.02587, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",0.6134176320010738,0.7272727272727273,0.75,"[-0.00747, 0.01507, 0.0068, -0.03187, 0.03227, -0.02587, 0.03387, -0.02587, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",0.6046764439997787,0.7272727272727273,0.75,"[-0.00747, 0.01507, 0.0068, -0.03187, 0.03227, -0.02587, 0.03387, -0.02587, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 39, 46, 11, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",0.6283361819987476,0.7272727272727273,0.75
"[(47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.11787, 0.09867, 0.11787, 0.08253, 0.08253, 0.08253, 0.08253, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 47, None, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.6020837670002948,0.7272727272727273,0.8333333333333334,"[0.11787, 0.09867, 0.11787, 0.08253, 0.08253, 0.08253, 0.08253, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 47, None, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.5765450409999175,0.7272727272727273,0.8333333333333334,"[0.11787, 0.09867, 0.11787, 0.08253, 0.08253, 0.08253, 0.08253, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 47, None, 12, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.5888776159990812,0.7272727272727273,0.8333333333333334
"[(47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.03227, 0.03227, 0.03227, -0.02587, 0.09867, 0.11787, 0.11787, 0.11787, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 39, None, 12, None), (None, 47, None, 12, None), (None, None, None, 13, None), 'win']",0.5874105029979546,0.7272727272727273,0.8333333333333334,"[0.03227, 0.03227, 0.03227, -0.02587, 0.09867, 0.11787, 0.11787, 0.11787, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 39, None, 12, None), (None, 47, None, 12, None), (None, None, None, 13, None), 'win']",0.5822234139995999,0.7272727272727273,0.8333333333333334,"[0.03227, 0.03227, 0.03227, -0.02587, 0.09867, 0.11787, 0.11787, 0.11787, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.01227, 0.11413]","[(None, 39, None, 12, None), (None, 47, None, 12, None), (None, None, None, 13, None), 'win']",0.5947493029998441,0.7272727272727273,0.8333333333333334
"[(14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (6, 6, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (22, 14, 19, 8, 10), 2, (30, 22, 29, 9, 10), 2, (38, 30, 46, 10, 10), 3, (37, 38, 35, 9, 10), 2, (45, 37, 52, 10, 10), 0, (53, 45, 54, 11, 10), 1, (61, 53, 59, 12, 10), 2, (62, 61, 54, 13, 10), 2, (63, 62, 46, 14, 10)]","[-0.00053, 0.0, -0.0128, 0.0, -0.0016, -0.0048, 0.0064, -0.0248, -0.0064, 0.1344, 0.20587, 0.3424]","[(None, 45, 54, None, None), (None, 61, 54, 13, None), 'win']",0.21036066500164452,0.8181818181818181,0.625,"[-0.00053, 0.0, -0.0128, 0.0, -0.0016, -0.0048, 0.0064, -0.0248, -0.0064, 0.1344, 0.20587, 0.3424]","[(None, 45, 54, None, None), (None, 61, 54, 13, None), 'win']",0.22207449600318796,0.8181818181818181,0.625,"[-0.00053, 0.0, -0.0128, 0.0, -0.0016, -0.0048, 0.0064, -0.0248, -0.0064, 0.1344, 0.20587, 0.3424]","[(None, 45, 54, None, None), (None, 61, 54, 13, None), 'win']",0.23569626300013624,0.8181818181818181,0.625
"[(23, 23, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.056, 0.06373, 0.05453, 0.05453, 0.04707, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.11413, 0.01227, 0.11413]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.6793943399970885,0.7272727272727273,0.8333333333333334,"[-0.056, 0.06373, 0.05453, 0.05453, 0.04707, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.11413, 0.01227, 0.11413]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.6786044879991096,0.7272727272727273,0.8333333333333334,"[-0.056, 0.06373, 0.05453, 0.05453, 0.04707, 0.08693, 0.08693, 0.08693, 0.08693, 0.01227, 0.11413, 0.01227, 0.11413]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",0.6967936269975326,0.7272727272727273,0.8333333333333334
"[(39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.0448, -0.0392, 0.03387, 0.02773, 0.03387, -0.02587, 0.032, 0.02293, 0.03787, 0.04213, 0.00213, 0.01067, 0.00747, 0.0184, 0.17653, 0.01227, 0.01227, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.7233468269987497,0.6363636363636364,0.6875,"[-0.0448, -0.0392, 0.03387, 0.02773, 0.03387, -0.02587, 0.032, 0.02293, 0.03787, 0.04213, 0.00213, 0.01067, 0.00747, 0.0184, 0.17653, 0.01227, 0.01227, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.7106221200010623,0.6363636363636364,0.6875,"[-0.0448, -0.0392, 0.03387, 0.02773, 0.03387, -0.02587, 0.032, 0.02293, 0.03787, 0.04213, 0.00213, 0.01067, 0.00747, 0.0184, 0.17653, 0.01227, 0.01227, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.7241708429974096,0.6363636363636364,0.6875
"[(5, 13, 29, 5, 10), 1, (13, 5, 19, 6, 10), 2, (14, 13, 19, 7, 10), 2, (22, 14, 29, 8, 10), 2, (23, 22, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.136, 0.0752, -0.04507, -0.0008, 0.0432, -0.00747, 0.01507, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(23, None, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.8161109149987169,0.7272727272727273,0.8333333333333334,"[0.136, 0.0752, -0.04507, -0.0008, 0.0432, -0.00747, 0.01507, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(23, None, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7649874050002836,0.7272727272727273,0.8333333333333334,"[0.136, 0.0752, -0.04507, -0.0008, 0.0432, -0.00747, 0.01507, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.04, 0.01227, 0.01227, 0.11413]","[(23, None, None, None, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7965552329987986,0.7272727272727273,0.8333333333333334
"[(15, 7, 19, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (30, 31, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.05653, -0.09333, -0.016, 0.05493, -0.00747, 0.01507, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7974832229992899,0.7272727272727273,0.8333333333333334,"[0.0176, -0.00747, -0.0136, 0.05493, -0.00747, 0.01507, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 31, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7182078360019659,0.7272727272727273,0.75,"[0.0176, -0.00747, -0.0136, 0.05493, -0.00747, 0.01507, 0.01507, 0.03573, 0.10187, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 31, None, 9, None), (None, 39, 29, 11, None), (None, None, None, 13, None), 'win']",0.7125554750018637,0.7272727272727273,0.75
"[(22, 23, 19, 8, 10), 2, (23, 22, 29, 9, 10), 1, (31, 23, 46, 10, 10), 1, (30, 31, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.01333, -0.01173, -0.002, 0.00053, -0.0152, 0.01227, -0.0152, 0.06373, 0.05453, 0.05453, 0.05453, 0.03573, 0.03573, 0.03573, 0.08693, 0.0016, 0.01227, 0.11413, 0.11413]","[(None, None, 46, 9, None), (None, 31, None, 10, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",1.0419681109997327,0.6363636363636364,0.8125,"[0.01333, -0.01173, -0.002, 0.00053, -0.0152, 0.01227, -0.0152, 0.06373, 0.05453, 0.05453, 0.05453, 0.03573, 0.03573, 0.03573, 0.08693, 0.0016, 0.01227, 0.11413, 0.11413]","[(None, None, 46, 9, None), (None, 31, None, 10, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",1.0528090400002839,0.6363636363636364,0.8125,"[0.01333, -0.01173, -0.002, 0.00053, -0.0152, 0.01227, -0.0152, 0.06373, 0.05453, 0.05453, 0.05453, 0.03573, 0.03573, 0.03573, 0.08693, 0.0016, 0.01227, 0.11413, 0.11413]","[(None, None, 46, 9, None), (None, 31, None, 10, None), (None, None, 46, 12, None), (None, None, None, 13, None), 'win']",1.0752900119987316,0.6363636363636364,0.8125
"[(31, 31, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (31, 30, 29, 10, 10), 2, (31, 31, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (55, 47, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[-0.0152, 0.01227, 0.0168, 0.06373, 0.05453, 0.05453, 0.04707, 0.02293, 0.03787, 0.04213, 0.04213, 0.01067, 0.00747, 0.00747, 0.0184, 0.01227, 0.11413, 0.17653, 0.11413]","[(None, 31, None, 10, None), (None, None, 46, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.7841322280000895,0.6363636363636364,0.6875,"[-0.0152, 0.01227, 0.0168, 0.06373, 0.05453, 0.05453, 0.04707, 0.02293, 0.03787, 0.04213, 0.04213, 0.01067, 0.00747, 0.00747, 0.0184, 0.01227, 0.11413, 0.17653, 0.11413]","[(None, 31, None, 10, None), (None, None, 46, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.7660128899988194,0.6363636363636364,0.6875,"[-0.0152, 0.01227, 0.0168, 0.06373, 0.05453, 0.05453, 0.04707, 0.02293, 0.03787, 0.04213, 0.04213, 0.01067, 0.00747, 0.00747, 0.0184, 0.01227, 0.11413, 0.17653, 0.11413]","[(None, 31, None, 10, None), (None, None, 46, 12, None), (None, 47, None, 13, None), (47, 55, 54, None, None), 'win']",0.747144451001077,0.6363636363636364,0.6875
"[(47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.08693, 0.08693, 0.13413, 0.13413, 0.13413, 0.13413, 0.13413, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, None, None, 13, None), (None, None, None, 13, None), (None, None, None, 13, None), 'win']",0.5791848070002743,0.7272727272727273,1.0,"[0.04213, 0.04213, 0.1104, 0.1104, 0.1104, 0.1104, 0.13413, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 47, None, 13, None), (None, 55, None, 13, None), (None, None, None, 13, None), 'win']",0.426112438999553,0.7272727272727273,0.8333333333333334,"[0.04213, 0.04213, 0.1104, 0.1104, 0.1104, 0.1104, 0.13413, 0.08693, 0.08693, 0.08693, 0.01227, 0.01227, 0.11413, 0.11413]","[(None, 47, None, 13, None), (None, 55, None, 13, None), (None, None, None, 13, None), 'win']",0.3997305819975736,0.7272727272727273,0.8333333333333334
"[(31, 31, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (63, 55, 54, 14, 10)]","[-0.0392, 0.0464, -0.0392, 0.02773, 0.03387, 0.03387, 0.03387, 0.03573, 0.03573, 0.08693, 0.08693, 0.11413, 0.11413, 0.01227, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",0.6503416390005441,0.7272727272727273,0.8333333333333334,"[-0.0392, 0.0464, -0.0392, 0.02773, 0.03387, 0.03387, 0.03387, 0.03573, 0.03573, 0.08693, 0.08693, 0.11413, 0.11413, 0.01227, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",0.6574053809999896,0.7272727272727273,0.8333333333333334,"[-0.0392, 0.0464, -0.0392, 0.02773, 0.03387, 0.03387, 0.03387, 0.03573, 0.03573, 0.08693, 0.08693, 0.11413, 0.11413, 0.01227, 0.11413]","[(None, 31, None, 11, None), (None, 39, None, 12, None), (None, None, None, 13, None), 'win']",0.6592132320001838,0.7272727272727273,0.8333333333333334
"[(39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 54, 14, 10)]","[0.01613, 0.01947, 0.01947, 0.01947, 0.08693, 0.10187, 0.08693, 0.08693, 0.10187, 0.08693, 0.08693, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, 47, 29, None, None), (None, None, None, 13, None), (None, None, None, 13, None), 'win']",0.5787982270012435,0.7272727272727273,0.9166666666666666,"[0.04707, 0.08253, 0.08253, 0.04213, 0.03787, 0.04213, 0.04213, 0.10187, 0.08693, 0.08693, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, None, None, 13, None), 'win']",0.5742739439992874,0.7272727272727273,0.8333333333333334,"[0.04707, 0.08253, 0.08253, 0.04213, 0.03787, 0.04213, 0.04213, 0.10187, 0.08693, 0.08693, 0.13413, 0.11413, 0.11413, 0.11413, 0.11413]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, None, None, 13, None), 'win']",0.5760952000018733,0.7272727272727273,0.8333333333333334
"[(39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (63, 55, 46, 14, 10)]","[0.03387, 0.03387, 0.03893, 0.03893, 0.03227, 0.03893, 0.10187, 0.08693, 0.10187, 0.08693, 0.04, 0.01227, 0.11413, 0.11413]","[(None, 39, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.5999648190008884,0.7272727272727273,0.8333333333333334,"[0.03387, 0.03387, 0.03893, 0.03893, 0.03227, 0.03893, 0.10187, 0.08693, 0.10187, 0.08693, 0.04, 0.01227, 0.11413, 0.11413]","[(None, 39, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.5772459880026872,0.7272727272727273,0.8333333333333334,"[0.03387, 0.03387, 0.03893, 0.03893, 0.03227, 0.03893, 0.10187, 0.08693, 0.10187, 0.08693, 0.04, 0.01227, 0.11413, 0.11413]","[(None, 39, None, 12, None), (39, 47, None, None, None), (None, None, None, 13, None), 'win']",0.5830363879977085,0.7272727272727273,0.8333333333333334
