History,delta = 0.7,,time (delta = 0.7),action sparsity (delta = 0.7),mean predicate sparsity (delta = 0.7),delta = 0.8,,time (delta = 0.8),action sparsity (delta = 0.8),mean predicate sparsity (delta = 0.8),delta = 1.0,,time (delta = 1.0),action sparsity (delta = 1.0),mean predicate sparsity (delta = 1.0)
"[(23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (30, 31, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[-0.056, 0.06373, 0.04213, 0.06373, 0.05453, 0.032, 0.02293, 0.04213, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",1.0542169039981673,0.6363636363636364,0.6875,"[-0.056, 0.06373, 0.04213, 0.06373, 0.05453, 0.032, 0.02293, 0.04213, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",1.0227115749985387,0.6363636363636364,0.6875,"[-0.056, 0.06373, 0.04213, 0.06373, 0.05453, 0.032, 0.02293, 0.04213, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 23, None, 10, None), (None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",1.0114145570005348,0.6363636363636364,0.6875
"[(6, 7, 19, 6, 10), 2, (6, 6, 29, 6, 10), 2, (6, 6, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 19, 8, 10), 1, (14, 15, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (15, 14, 19, 8, 10), 1, (14, 15, 19, 7, 10), 1, (13, 14, 29, 6, 10), 2, (21, 13, 19, 7, 10), 2, (29, 21, 29, 8, 10)]","[-0.04427, -0.04427, -0.04427, -0.024, -0.0592, -0.0592, -0.11947, -0.0536, -0.1068, -0.00347, -0.1068, -0.00347, -0.00013, -0.00133, -0.0132, -0.088]","[(15, None, None, None, None), (None, None, None, 7, None), (None, None, None, 8, None), 'holes']",2.894814439001493,0.7272727272727273,1.0,"[-0.00483, 0.0072, 0.0072, -0.01013, -0.00933, -0.1068, -0.00347, -0.1068, -0.00347, -0.00013, -0.00133, -0.0132, -0.088]","[(None, 6, 29, 6, None), (None, 15, 29, 7, None), (None, None, None, 8, None), 'holes']",2.5904509920001146,0.7272727272727273,0.6666666666666666,"[-0.00483, 0.0072, 0.0072, -0.01013, -0.00933, -0.1068, -0.00347, -0.1068, -0.00347, -0.00013, -0.00133, -0.0132, -0.088]","[(None, 6, 29, 6, None), (None, 15, 29, 7, None), (None, None, None, 8, None), 'holes']",2.5661414099995454,0.7272727272727273,0.6666666666666666
"[(31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (22, 30, 19, 8, 10), 1, (30, 22, 46, 9, 10), 2, (31, 30, 29, 10, 10), 2, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 35, 9, 10), 2, (29, 37, 29, 8, 10)]","[-0.016, -0.0032, -0.02107, 0.05493, 0.01067, 0.01507, 0.01507, 0.11733, 0.11733, 0.17067, -0.13467, -0.33387, 0.0004, -0.34427, -0.09333]","[(None, None, None, 9, None), (None, 39, 29, 11, None), (None, 47, None, None, None), 'holes']",1.5774987450022309,0.7272727272727273,0.8333333333333334,"[-0.016, -0.0032, -0.02107, 0.05493, 0.01067, 0.01507, 0.01507, 0.11733, 0.11733, 0.17067, -0.13467, -0.33387, 0.0004, -0.34427, -0.09333]","[(None, None, None, 9, None), (None, 39, 29, 11, None), (None, 47, None, None, None), 'holes']",1.605480341000657,0.7272727272727273,0.8333333333333334,"[-0.016, -0.0032, -0.02107, 0.05493, 0.01067, 0.01507, 0.01507, 0.11733, 0.11733, 0.17067, -0.13467, -0.33387, 0.0004, -0.34427, -0.09333]","[(None, None, None, 9, None), (None, 39, 29, 11, None), (None, 47, None, None, None), 'holes']",1.5706884259998333,0.7272727272727273,0.8333333333333334
"[(39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.09867, 0.11787, 0.11787, 0.11787, 0.11787, 0.09867, 0.11787, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.8528508599993074,0.7272727272727273,0.6666666666666666,"[0.09867, 0.11787, 0.11787, 0.11787, 0.11787, 0.09867, 0.11787, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.8515921079997497,0.7272727272727273,0.6666666666666666,"[0.09867, 0.11787, 0.11787, 0.11787, 0.11787, 0.09867, 0.11787, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.8705211650012643,0.7272727272727273,0.6666666666666666
"[(30, 31, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.08427, 0.12747, 0.10907, 0.16507, 0.16507, 0.16507, -0.264, -0.264, -0.31493, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, None, 12, None), (None, None, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.0299989539998933,0.7272727272727273,0.8333333333333334,"[0.04213, 0.06373, 0.05453, 0.08253, 0.08253, 0.08253, 0.03467, 0.03467, -0.31493, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.9653411330000381,0.7272727272727273,0.6666666666666666,"[0.04213, 0.06373, 0.05453, 0.08253, 0.08253, 0.08253, 0.03467, 0.03467, -0.31493, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.9821471969989943,0.7272727272727273,0.6666666666666666
"[(14, 13, 29, 7, 10), 2, (15, 14, 19, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 35, 9, 10), 2, (38, 37, 46, 10, 10), 3, (37, 38, 35, 9, 10), 2, (45, 37, 52, 10, 10), 0, (44, 45, 42, 9, 10), 2, (52, 44, 52, 10, 10)]","[-0.0384, 0.0, -0.0384, 0.0, -0.34427, -0.09333, -0.22173, -0.07653]","[(None, 45, 42, None, None), 'holes']",0.6601179340032104,0.9090909090909091,0.75,"[-0.0384, 0.0, -0.0384, 0.0, -0.34427, -0.09333, -0.22173, -0.07653]","[(None, 45, 42, None, None), 'holes']",0.6497481540027366,0.9090909090909091,0.75,"[-0.0384, 0.0, -0.0384, 0.0, -0.34427, -0.09333, -0.22173, -0.07653]","[(None, 45, 42, None, None), 'holes']",0.649843093000527,0.9090909090909091,0.75
"[(61, 62, 52, 12, 10), 1, (60, 61, 52, 11, 10), 2, (61, 60, 59, 12, 10), 1, (61, 61, 59, 12, 10), 2, (61, 61, 52, 12, 10), 2, (53, 61, 52, 11, 10), 1, (61, 53, 59, 12, 10), 2, (62, 61, 54, 13, 10), 2, (62, 62, 54, 13, 10), 1, (61, 62, 52, 12, 10), 1, (60, 61, 59, 11, 10), 1, (60, 60, 59, 11, 10), 2, (52, 60, 52, 10, 10)]","[-0.00333, 0.00867, -0.0024, -0.0152, -0.0152, 0.03627, 0.0896, 0.03627, -0.08053, 0.02507, -0.02213, -0.03467, 0.03147, -0.33527, -0.1322, -0.26567, -0.33553]","[(60, None, None, None, None), (None, None, 52, 11, None), (None, 62, None, 13, None), (None, None, 52, 12, None), 'holes']",1.1542125289997784,0.6363636363636364,0.8125,"[-0.00333, 0.00867, -0.0024, -0.0152, -0.0152, 0.03627, 0.0896, 0.03627, -0.08053, 0.02507, -0.02213, -0.03467, 0.03147, -0.33527, -0.1322, -0.26567, -0.33553]","[(60, None, None, None, None), (None, None, 52, 11, None), (None, 62, None, 13, None), (None, None, 52, 12, None), 'holes']",1.1583397899994452,0.6363636363636364,0.8125,"[-0.00333, 0.00867, -0.0024, -0.0152, -0.0152, 0.03627, 0.0896, 0.03627, -0.08053, 0.02507, -0.02213, -0.03467, 0.03147, -0.33527, -0.1322, -0.26567, -0.33553]","[(60, None, None, None, None), (None, None, 52, 11, None), (None, 62, None, 13, None), (None, None, 52, 12, None), 'holes']",1.1581266469984257,0.6363636363636364,0.8125
"[(11, 3, 19, 4, 10), 3, (3, 11, 19, 3, 10), 2, (4, 3, 29, 4, 10), 3, (5, 4, 29, 5, 10), 2, (6, 5, 19, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (30, 31, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (37, 38, 35, 9, 10), 2, (29, 37, 29, 8, 10)]","[0.0216, -0.01693, 0.112, 0.152, -0.06533, -0.06067, 0.07947, 0.088, 0.0544, -0.0112, -0.00027, -0.33467, -0.34427, -0.09333]","[(None, 3, 29, None, None), (None, 6, None, None, None), (None, None, None, 10, None), 'holes']",2.455556189001072,0.7272727272727273,0.9166666666666666,"[0.0216, -0.01693, 0.0896, 0.1216, -0.05227, -0.04853, 0.07947, 0.088, 0.0544, -0.0112, -0.00027, -0.33467, -0.34427, -0.09333]","[(None, 3, 29, None, None), (None, 6, None, 7, None), (None, None, None, 10, None), 'holes']",2.4534479239991924,0.7272727272727273,0.8333333333333334,"[0.088, -0.0024, 0.008, -0.0448, 0.01707, -0.01707, 0.01067, 0.0392, 0.10387, 0.1312, 0.0768, -0.00027, -0.33467, -0.34427, -0.09333]","[(5, 4, None, None, None), (None, 14, None, 8, None), (None, None, 46, None, None), 'holes']",2.43696123999689,0.7272727272727273,0.8333333333333334
"[(15, 7, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 29, 9, 10), 1, (45, 37, 52, 10, 10), 0, (37, 45, 29, 9, 10), 1, (45, 37, 46, 10, 10), 0, (53, 45, 54, 11, 10), 1, (52, 53, 52, 10, 10)]","[0.088, -0.03733, -0.068, -0.09813, 0.00213, 0.00213, -0.07573, -0.02133, -0.02133, -0.00427, -0.00053, 0.022, -0.0016, 0.022, -0.0016, -0.22173, -0.24587, -0.22173, -0.16127]","[(None, 31, None, None, None), (None, None, None, 10, None), (37, None, None, None, None), (None, None, 54, 11, None), 'holes']",1.6277064829992014,0.6363636363636364,0.9375,"[0.0528, -0.0304, -0.0392, 0.016, 0.08, 0.08, -0.112, -0.02133, -0.02133, -0.00427, -0.00053, 0.022, -0.0016, 0.022, -0.0016, -0.22173, -0.24587, -0.22173, -0.16127]","[(None, 31, None, 11, None), (None, 39, None, None, None), (37, None, None, None, None), (None, None, 54, 11, None), 'holes']",1.5214994669986481,0.6363636363636364,0.875,"[0.0528, -0.0304, -0.0392, 0.016, 0.08, 0.08, -0.112, -0.01067, -0.01067, -0.00213, -0.00027, 0.022, -0.0016, 0.022, -0.0016, -0.22173, -0.24587, -0.22173, -0.16127]","[(None, 31, None, 11, None), (None, 39, None, None, None), (37, None, 29, None, None), (None, None, 54, 11, None), 'holes']",1.495331100999465,0.6363636363636364,0.8125
"[(31, 30, 29, 10, 10), 2, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.06133, 0.10907, 0.10907, 0.16507, 0.09413, 0.09413, 0.16507, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, None, 12, None), (None, None, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.0374367059994256,0.7272727272727273,0.8333333333333334,"[0.03067, 0.05453, 0.05453, 0.08253, 0.04707, 0.04707, 0.08253, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",1.0109872899993206,0.7272727272727273,0.6666666666666666,"[0.03067, 0.05453, 0.05453, 0.08253, 0.04707, 0.04707, 0.08253, 0.00747, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.9987418439995963,0.7272727272727273,0.6666666666666666
"[(45, 37, 46, 10, 10), 0, (37, 45, 35, 9, 10), 1, (45, 37, 46, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 46, 10, 10), 0, (44, 45, 42, 9, 10), 2, (45, 44, 52, 10, 10), 0, (44, 45, 42, 9, 10), 2, (36, 44, 52, 8, 10), 2, (37, 36, 35, 9, 10), 1, (45, 37, 46, 10, 10), 0, (53, 45, 52, 11, 10), 1, (54, 53, 54, 12, 10)]","[-0.0188, 0.0, -0.0188, 0.0, 0.03147, 0.0, 0.0384, -0.33333, -0.30147, -0.24587, -0.22173, -0.16127]","[(None, 36, 35, 9, None), (None, 45, None, 11, None), 'holes']",0.6789568320018589,0.8181818181818181,0.625,"[-0.0188, 0.0, -0.0188, 0.0, 0.03147, 0.0, 0.0384, -0.33333, -0.30147, -0.24587, -0.22173, -0.16127]","[(None, 36, 35, 9, None), (None, 45, None, 11, None), 'holes']",0.6810659680013487,0.8181818181818181,0.625,"[-0.0188, 0.0, -0.0188, 0.0, 0.03147, 0.0, 0.0384, -0.33333, -0.30147, -0.24587, -0.22173, -0.16127]","[(None, 36, 35, 9, None), (None, 45, None, 11, None), 'holes']",0.6835850370007392,0.8181818181818181,0.625
"[(47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (37, 38, 35, 9, 10), 2, (29, 37, 29, 8, 10)]","[-0.13467, 0.17067, -0.13467, -0.13467, -0.13467, 0.07067, 0.07067, 0.07067, -0.13467, -0.33387, 0.0004, -0.34427, -0.09333]","[(None, 47, None, None, None), (None, 47, None, None, None), (None, 47, None, None, None), 'holes']",1.3070937810007308,0.7272727272727273,1.0,"[-0.29467, 0.17067, -0.13467, -0.13467, -0.13467, 0.07067, 0.07067, 0.07067, -0.13467, -0.33387, 0.0004, -0.34427, -0.09333]","[(None, 47, None, 11, None), (None, 47, None, None, None), (None, 47, None, None, None), 'holes']",1.2918578050012002,0.7272727272727273,0.9166666666666666,"[-0.29467, 0.17067, -0.13467, -0.13467, -0.13467, 0.07067, 0.07067, 0.07067, -0.13467, -0.33387, 0.0004, -0.34427, -0.09333]","[(None, 47, None, 11, None), (None, 47, None, None, None), (None, 47, None, None, None), 'holes']",1.284551279997686,0.7272727272727273,0.9166666666666666
"[(31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.06373, 0.05453, 0.04707, 0.04707, 0.03787, 0.03787, 0.04213, 0.04213, 0.064, 0.0448, 0.0448, 0.1104, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.9594356579982559,0.6363636363636364,0.6875,"[0.06373, 0.05453, 0.04707, 0.04707, 0.03787, 0.03787, 0.04213, 0.04213, 0.064, 0.0448, 0.0448, 0.1104, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.9423903320021054,0.6363636363636364,0.6875,"[0.06373, 0.05453, 0.04707, 0.04707, 0.03787, 0.03787, 0.04213, 0.04213, 0.064, 0.0448, 0.0448, 0.1104, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.9376920140020957,0.6363636363636364,0.6875
"[(37, 38, 29, 9, 10), 1, (36, 37, 35, 8, 10), 2, (37, 36, 35, 9, 10), 1, (45, 37, 52, 10, 10), 0, (44, 45, 42, 9, 10), 2, (45, 44, 52, 10, 10), 0, (37, 45, 29, 9, 10), 1, (45, 37, 46, 10, 10), 0, (53, 45, 52, 11, 10), 1, (61, 53, 59, 12, 10), 2, (61, 61, 59, 12, 10), 2, (62, 61, 54, 13, 10), 2, (54, 62, 54, 12, 10)]","[0.0168, 0.0, 0.0192, 0.0, 0.01573, 0.0, 0.02133, -0.0024, 0.0248, -0.0024, 0.0092, 0.01373, 0.0092, 0.0304, -0.16127, -0.113, -0.113, -0.12913]","[(None, 36, 35, 9, None), (None, 45, 29, None, None), (None, None, 52, 11, None), (None, None, 59, None, None), 'holes']",1.2368732709983306,0.6363636363636364,0.75,"[0.0, 0.09627, 0.0, 0.0896, 0.0, 0.0136, 0.0, 0.0136, 0.00747, -0.16127, -0.113, -0.113, -0.12913]","[(None, 37, 35, None, None), (45, 44, None, None, None), (None, 53, 59, None, None), 'holes']",0.637572868999996,0.7272727272727273,0.75,"[0.0, 0.09627, 0.0, 0.0896, 0.0, 0.0136, 0.0, 0.0136, 0.00747, -0.16127, -0.113, -0.113, -0.12913]","[(None, 37, 35, None, None), (45, 44, None, None, None), (None, 53, 59, None, None), 'holes']",0.631094625001424,0.7272727272727273,0.75
,,,1.1926809314402635,0.7245454545454547,0.7970833333333333,,,1.1327998899000522,0.7263636363636364,0.7470833333333334,,,1.1250269355201454,0.7263636363636364,0.723125
,,,0.489316875888242,0.06736480185471949,0.10803725566262368,,,0.4729315837619221,0.06741385687804512,0.10129457180805782,,,0.4640202797012889,0.06741385687804512,0.08386781721190131
